count,nodata,grid_id,station_name,buffer_km,valid_pixels,nodata_pixels,total_pixels,prop_nodata
36,74.0,11332,Dokolo FM,20.0,36,74.0,110.0,0.6727272727272727
44,66.0,11843,Dokolo FM,20.0,44,66.0,110.0,0.6
40,81.0,11673,Dokolo FM,20.0,40,81.0,121.0,0.6694214876033058
55,66.0,11503,Dokolo FM,20.0,55,66.0,121.0,0.5454545454545454
48,73.0,11333,Dokolo FM,20.0,48,73.0,121.0,0.6033057851239669
18,92.0,11844,Dokolo FM,20.0,18,92.0,110.0,0.8363636363636363
50,71.0,11674,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
43,78.0,11504,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
38,83.0,11334,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
39,71.0,10652,Dokolo FM,20.0,39,71.0,110.0,0.6454545454545455
41,69.0,10482,Dokolo FM,20.0,41,69.0,110.0,0.6272727272727273
10,100.0,10312,Dokolo FM,20.0,10,100.0,110.0,0.9090909090909091
20,101.0,10653,Dokolo FM,20.0,20,101.0,121.0,0.8347107438016529
56,65.0,10483,Dokolo FM,20.0,56,65.0,121.0,0.5371900826446281
26,95.0,10313,Dokolo FM,20.0,26,95.0,121.0,0.7851239669421488
48,73.0,10654,Dokolo FM,20.0,48,73.0,121.0,0.6033057851239669
41,80.0,10484,Dokolo FM,20.0,41,80.0,121.0,0.6611570247933884
16,105.0,10314,Dokolo FM,20.0,16,105.0,121.0,0.8677685950413223
48,73.0,10655,Dokolo FM,20.0,48,73.0,121.0,0.6033057851239669
51,70.0,10824,Dokolo FM,20.0,51,70.0,121.0,0.5785123966942148
35,86.0,11165,Dokolo FM,20.0,35,86.0,121.0,0.7107438016528925
26,84.0,10995,Dokolo FM,20.0,26,84.0,110.0,0.7636363636363637
47,74.0,10825,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
32,89.0,11166,Dokolo FM,20.0,32,89.0,121.0,0.7355371900826446
38,72.0,10996,Dokolo FM,20.0,38,72.0,110.0,0.6545454545454545
19,102.0,10826,Dokolo FM,20.0,19,102.0,121.0,0.8429752066115702
60,61.0,11167,Dokolo FM,20.0,60,61.0,121.0,0.5041322314049587
33,77.0,10997,Dokolo FM,20.0,33,77.0,110.0,0.7
62,59.0,10827,Dokolo FM,20.0,62,59.0,121.0,0.48760330578512395
18,92.0,11845,Dokolo FM,20.0,18,92.0,110.0,0.8363636363636363
42,79.0,11675,Dokolo FM,20.0,42,79.0,121.0,0.6528925619834711
37,84.0,11505,Dokolo FM,20.0,37,84.0,121.0,0.6942148760330579
44,77.0,11335,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
28,82.0,11846,Dokolo FM,20.0,28,82.0,110.0,0.7454545454545455
41,80.0,11676,Dokolo FM,20.0,41,80.0,121.0,0.6611570247933884
50,71.0,11506,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
50,71.0,11336,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
27,83.0,11847,Dokolo FM,20.0,27,83.0,110.0,0.7545454545454545
63,58.0,11677,Dokolo FM,20.0,63,58.0,121.0,0.4793388429752066
15,106.0,10485,Dokolo FM,20.0,15,106.0,121.0,0.8760330578512396
36,85.0,10315,Dokolo FM,20.0,36,85.0,121.0,0.7024793388429752
10,111.0,10656,Dokolo FM,20.0,10,111.0,121.0,0.9173553719008265
35,86.0,10486,Dokolo FM,20.0,35,86.0,121.0,0.7107438016528925
59,62.0,10316,Dokolo FM,20.0,59,62.0,121.0,0.512396694214876
33,88.0,10657,Dokolo FM,20.0,33,88.0,121.0,0.7272727272727273
45,76.0,10487,Dokolo FM,20.0,45,76.0,121.0,0.628099173553719
43,78.0,10317,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
30,91.0,10658,Dokolo FM,20.0,30,91.0,121.0,0.7520661157024794
18,103.0,10488,Dokolo FM,20.0,18,103.0,121.0,0.8512396694214877
23,87.0,7758,Dokolo FM,20.0,23,87.0,110.0,0.7909090909090909
2,119.0,7588,Dokolo FM,20.0,2,119.0,121.0,0.9834710743801653
16,105.0,7418,Dokolo FM,20.0,16,105.0,121.0,0.8677685950413223
10,100.0,7759,Dokolo FM,20.0,10,100.0,110.0,0.9090909090909091
0,121.0,7589,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7419,Dokolo FM,20.0,0,121.0,121.0,1.0
1,109.0,7760,Dokolo FM,20.0,1,109.0,110.0,0.990909090909091
0,121.0,7590,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7420,Dokolo FM,20.0,0,121.0,121.0,1.0
10,100.0,7761,Dokolo FM,20.0,10,100.0,110.0,0.9090909090909091
0,110.0,6908,Dokolo FM,20.0,0,110.0,110.0,1.0
0,121.0,7078,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7248,Dokolo FM,20.0,0,121.0,121.0,1.0
20,90.0,6909,Dokolo FM,20.0,20,90.0,110.0,0.8181818181818182
0,121.0,7079,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7249,Dokolo FM,20.0,0,121.0,121.0,1.0
50,60.0,6910,Dokolo FM,20.0,50,60.0,110.0,0.5454545454545454
6,115.0,7080,Dokolo FM,20.0,6,115.0,121.0,0.9504132231404959
0,121.0,7250,Dokolo FM,20.0,0,121.0,121.0,1.0
38,72.0,6911,Dokolo FM,20.0,38,72.0,110.0,0.6545454545454545
60,61.0,8441,Dokolo FM,20.0,60,61.0,121.0,0.5041322314049587
63,58.0,8271,Dokolo FM,20.0,63,58.0,121.0,0.4793388429752066
65,56.0,8101,Dokolo FM,20.0,65,56.0,121.0,0.4628099173553719
59,62.0,7931,Dokolo FM,20.0,59,62.0,121.0,0.512396694214876
6,104.0,8442,Dokolo FM,20.0,6,104.0,110.0,0.9454545454545454
48,62.0,8272,Dokolo FM,20.0,48,62.0,110.0,0.5636363636363636
21,89.0,8102,Dokolo FM,20.0,21,89.0,110.0,0.8090909090909091
9,101.0,7932,Dokolo FM,20.0,9,101.0,110.0,0.9181818181818182
0,121.0,8443,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,8273,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7591,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7421,Dokolo FM,20.0,0,121.0,121.0,1.0
0,100.0,7762,Dokolo FM,20.0,0,100.0,100.0,1.0
0,110.0,7592,Dokolo FM,20.0,0,110.0,110.0,1.0
0,110.0,7422,Dokolo FM,20.0,0,110.0,110.0,1.0
0,110.0,7763,Dokolo FM,20.0,0,110.0,110.0,1.0
0,121.0,7593,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7423,Dokolo FM,20.0,0,121.0,121.0,1.0
0,110.0,7764,Dokolo FM,20.0,0,110.0,110.0,1.0
0,121.0,7594,Dokolo FM,20.0,0,121.0,121.0,1.0
58,63.0,7081,Dokolo FM,20.0,58,63.0,121.0,0.5206611570247934
33,88.0,7251,Dokolo FM,20.0,33,88.0,121.0,0.7272727272727273
28,72.0,6912,Dokolo FM,20.0,28,72.0,100.0,0.72
59,51.0,7082,Dokolo FM,20.0,59,51.0,110.0,0.4636363636363636
50,60.0,7252,Dokolo FM,20.0,50,60.0,110.0,0.5454545454545454
52,58.0,6913,Dokolo FM,20.0,52,58.0,110.0,0.5272727272727272
51,70.0,7083,Dokolo FM,20.0,51,70.0,121.0,0.5785123966942148
22,99.0,7253,Dokolo FM,20.0,22,99.0,121.0,0.8181818181818182
31,90.0,7084,Dokolo FM,20.0,31,90.0,121.0,0.743801652892562
0,121.0,8103,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7933,Dokolo FM,20.0,0,121.0,121.0,1.0
14,107.0,8444,Dokolo FM,20.0,14,107.0,121.0,0.8842975206611571
25,96.0,8274,Dokolo FM,20.0,25,96.0,121.0,0.7933884297520661
7,114.0,8104,Dokolo FM,20.0,7,114.0,121.0,0.9421487603305785
0,121.0,7934,Dokolo FM,20.0,0,121.0,121.0,1.0
81,40.0,8445,Dokolo FM,20.0,81,40.0,121.0,0.3305785123966942
75,46.0,8275,Dokolo FM,20.0,75,46.0,121.0,0.38016528925619836
40,81.0,8105,Dokolo FM,20.0,40,81.0,121.0,0.6694214876033058
0,121.0,7935,Dokolo FM,20.0,0,121.0,121.0,1.0
26,95.0,7424,Dokolo FM,20.0,26,95.0,121.0,0.7851239669421488
0,110.0,7765,Dokolo FM,20.0,0,110.0,110.0,1.0
2,119.0,7595,Dokolo FM,20.0,2,119.0,121.0,0.9834710743801653
46,75.0,7425,Dokolo FM,20.0,46,75.0,121.0,0.6198347107438017
0,110.0,7766,Dokolo FM,20.0,0,110.0,110.0,1.0
5,116.0,7596,Dokolo FM,20.0,5,116.0,121.0,0.9586776859504132
18,103.0,7426,Dokolo FM,20.0,18,103.0,121.0,0.8512396694214877
0,110.0,7767,Dokolo FM,20.0,0,110.0,110.0,1.0
15,106.0,7597,Dokolo FM,20.0,15,106.0,121.0,0.8760330578512396
61,60.0,7427,Dokolo FM,20.0,61,60.0,121.0,0.49586776859504134
52,69.0,7254,Dokolo FM,20.0,52,69.0,121.0,0.5702479338842975
69,52.0,7085,Dokolo FM,20.0,69,52.0,121.0,0.4297520661157025
64,57.0,7255,Dokolo FM,20.0,64,57.0,121.0,0.47107438016528924
52,69.0,7086,Dokolo FM,20.0,52,69.0,121.0,0.5702479338842975
50,71.0,7256,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
54,67.0,7257,Dokolo FM,20.0,54,67.0,121.0,0.5537190082644629
38,83.0,8446,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
38,83.0,8276,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
7,114.0,8106,Dokolo FM,20.0,7,114.0,121.0,0.9421487603305785
0,121.0,7936,Dokolo FM,20.0,0,121.0,121.0,1.0
50,71.0,8447,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
76,45.0,8277,Dokolo FM,20.0,76,45.0,121.0,0.371900826446281
23,98.0,8107,Dokolo FM,20.0,23,98.0,121.0,0.8099173553719008
0,121.0,7937,Dokolo FM,20.0,0,121.0,121.0,1.0
72,49.0,8448,Dokolo FM,20.0,72,49.0,121.0,0.4049586776859504
30,91.0,8278,Dokolo FM,20.0,30,91.0,121.0,0.7520661157024794
2,119.0,8108,Dokolo FM,20.0,2,119.0,121.0,0.9834710743801653
0,121.0,7938,Dokolo FM,20.0,0,121.0,121.0,1.0
7,103.0,8449,Dokolo FM,20.0,7,103.0,110.0,0.9363636363636364
0,110.0,8279,Dokolo FM,20.0,0,110.0,110.0,1.0
0,110.0,8109,Dokolo FM,20.0,0,110.0,110.0,1.0
0,110.0,7939,Dokolo FM,20.0,0,110.0,110.0,1.0
37,84.0,8450,Dokolo FM,20.0,37,84.0,121.0,0.6942148760330579
0,121.0,8280,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,8110,Dokolo FM,20.0,0,121.0,121.0,1.0
0,121.0,7940,Dokolo FM,20.0,0,121.0,121.0,1.0
42,79.0,12336,Dokolo FM,20.0,42,79.0,121.0,0.6528925619834711
31,90.0,12166,Dokolo FM,20.0,31,90.0,121.0,0.743801652892562
42,79.0,11996,Dokolo FM,20.0,42,79.0,121.0,0.6528925619834711
39,82.0,12337,Dokolo FM,20.0,39,82.0,121.0,0.6776859504132231
32,89.0,12167,Dokolo FM,20.0,32,89.0,121.0,0.7355371900826446
37,84.0,11997,Dokolo FM,20.0,37,84.0,121.0,0.6942148760330579
45,65.0,12338,Dokolo FM,20.0,45,65.0,110.0,0.5909090909090909
43,67.0,12168,Dokolo FM,20.0,43,67.0,110.0,0.6090909090909091
43,67.0,11998,Dokolo FM,20.0,43,67.0,110.0,0.6090909090909091
43,78.0,12339,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
7,103.0,12848,Dokolo FM,20.0,7,103.0,110.0,0.9363636363636364
27,83.0,12678,Dokolo FM,20.0,27,83.0,110.0,0.7545454545454545
46,54.0,12508,Dokolo FM,20.0,46,54.0,100.0,0.54
32,89.0,12849,Dokolo FM,20.0,32,89.0,121.0,0.7355371900826446
25,96.0,12679,Dokolo FM,20.0,25,96.0,121.0,0.7933884297520661
20,90.0,12509,Dokolo FM,20.0,20,90.0,110.0,0.8181818181818182
47,74.0,12850,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
30,91.0,12680,Dokolo FM,20.0,30,91.0,121.0,0.7520661157024794
55,55.0,12510,Dokolo FM,20.0,55,55.0,110.0,0.5
59,62.0,12851,Dokolo FM,20.0,59,62.0,121.0,0.512396694214876
51,70.0,13019,Dokolo FM,20.0,51,70.0,121.0,0.5785123966942148
32,89.0,13190,Dokolo FM,20.0,32,89.0,121.0,0.7355371900826446
58,63.0,13020,Dokolo FM,20.0,58,63.0,121.0,0.5206611570247934
63,58.0,13191,Dokolo FM,20.0,63,58.0,121.0,0.4793388429752066
30,91.0,13021,Dokolo FM,20.0,30,91.0,121.0,0.7520661157024794
32,89.0,12169,Dokolo FM,20.0,32,89.0,121.0,0.7355371900826446
46,75.0,11999,Dokolo FM,20.0,46,75.0,121.0,0.6198347107438017
40,81.0,12340,Dokolo FM,20.0,40,81.0,121.0,0.6694214876033058
49,72.0,12170,Dokolo FM,20.0,49,72.0,121.0,0.5950413223140496
50,71.0,12000,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
49,72.0,12341,Dokolo FM,20.0,49,72.0,121.0,0.5950413223140496
33,88.0,12171,Dokolo FM,20.0,33,88.0,121.0,0.7272727272727273
41,80.0,12001,Dokolo FM,20.0,41,80.0,121.0,0.6611570247933884
41,80.0,12342,Dokolo FM,20.0,41,80.0,121.0,0.6611570247933884
40,81.0,12172,Dokolo FM,20.0,40,81.0,121.0,0.6694214876033058
61,60.0,12681,Dokolo FM,20.0,61,60.0,121.0,0.49586776859504134
51,59.0,12511,Dokolo FM,20.0,51,59.0,110.0,0.5363636363636364
34,87.0,12852,Dokolo FM,20.0,34,87.0,121.0,0.71900826446281
54,60.0,12682,Dokolo FM,20.0,54,60.0,114.0,0.5263157894736842
53,64.0,12512,Dokolo FM,20.0,53,64.0,117.0,0.5470085470085471
32,89.0,12853,Dokolo FM,20.0,32,89.0,121.0,0.7355371900826446
56,54.0,12683,Dokolo FM,20.0,56,54.0,110.0,0.4909090909090909
62,59.0,12513,Dokolo FM,20.0,62,59.0,121.0,0.48760330578512395
33,88.0,12854,Dokolo FM,20.0,33,88.0,121.0,0.7272727272727273
40,70.0,12684,Dokolo FM,20.0,40,70.0,110.0,0.6363636363636364
39,71.0,13362,Dokolo FM,20.0,39,71.0,110.0,0.6454545454545455
52,69.0,13192,Dokolo FM,20.0,52,69.0,121.0,0.5702479338842975
37,84.0,13022,Dokolo FM,20.0,37,84.0,121.0,0.6942148760330579
38,72.0,13363,Dokolo FM,20.0,38,72.0,110.0,0.6545454545454545
46,75.0,13193,Dokolo FM,20.0,46,75.0,121.0,0.6198347107438017
19,102.0,13023,Dokolo FM,20.0,19,102.0,121.0,0.8429752066115702
43,67.0,13364,Dokolo FM,20.0,43,67.0,110.0,0.6090909090909091
54,67.0,12002,Dokolo FM,20.0,54,67.0,121.0,0.5537190082644629
52,69.0,12343,Dokolo FM,20.0,52,69.0,121.0,0.5702479338842975
39,82.0,12173,Dokolo FM,20.0,39,82.0,121.0,0.6776859504132231
26,95.0,12003,Dokolo FM,20.0,26,95.0,121.0,0.7851239669421488
57,64.0,12344,Dokolo FM,20.0,57,64.0,121.0,0.5289256198347108
38,83.0,12174,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
34,87.0,12004,Dokolo FM,20.0,34,87.0,121.0,0.71900826446281
38,72.0,12345,Dokolo FM,20.0,38,72.0,110.0,0.6545454545454545
36,74.0,12175,Dokolo FM,20.0,36,74.0,110.0,0.6727272727272727
43,67.0,12005,Dokolo FM,20.0,43,67.0,110.0,0.6090909090909091
35,86.0,13194,Dokolo FM,20.0,35,86.0,121.0,0.7107438016528925
86,35.0,13024,Dokolo FM,20.0,86,35.0,121.0,0.2892561983471074
66,44.0,13535,Dokolo FM,20.0,66,44.0,110.0,0.4
47,53.0,13365,Dokolo FM,20.0,47,53.0,100.0,0.53
39,71.0,13195,Dokolo FM,20.0,39,71.0,110.0,0.6454545454545455
47,63.0,13025,Dokolo FM,20.0,47,63.0,110.0,0.5727272727272728
38,83.0,13536,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
54,56.0,13366,Dokolo FM,20.0,54,56.0,110.0,0.509090909090909
35,86.0,13196,Dokolo FM,20.0,35,86.0,121.0,0.7107438016528925
44,77.0,13026,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
68,53.0,12514,Dokolo FM,20.0,68,53.0,121.0,0.4380165289256198
48,62.0,12855,Dokolo FM,20.0,48,62.0,110.0,0.5636363636363636
46,54.0,12685,Dokolo FM,20.0,46,54.0,100.0,0.54
46,64.0,12515,Dokolo FM,20.0,46,64.0,110.0,0.5818181818181818
52,69.0,12856,Dokolo FM,20.0,52,69.0,121.0,0.5702479338842975
35,75.0,12686,Dokolo FM,20.0,35,75.0,110.0,0.6818181818181818
55,66.0,12516,Dokolo FM,20.0,55,66.0,121.0,0.5454545454545454
53,68.0,12857,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
39,71.0,12687,Dokolo FM,20.0,39,71.0,110.0,0.6454545454545455
35,86.0,12517,Dokolo FM,20.0,35,86.0,121.0,0.7107438016528925
54,67.0,12346,Dokolo FM,20.0,54,67.0,121.0,0.5537190082644629
65,56.0,12176,Dokolo FM,20.0,65,56.0,121.0,0.4628099173553719
47,74.0,12006,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
64,57.0,12347,Dokolo FM,20.0,64,57.0,121.0,0.47107438016528924
53,68.0,12177,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
34,87.0,12007,Dokolo FM,20.0,34,87.0,121.0,0.71900826446281
34,87.0,12348,Dokolo FM,20.0,34,87.0,121.0,0.71900826446281
31,90.0,12178,Dokolo FM,20.0,31,90.0,121.0,0.743801652892562
19,102.0,12008,Dokolo FM,20.0,19,102.0,121.0,0.8429752066115702
58,63.0,12349,Dokolo FM,20.0,58,63.0,121.0,0.5206611570247934
53,68.0,13537,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
26,84.0,13367,Dokolo FM,20.0,26,84.0,110.0,0.7636363636363637
41,80.0,13197,Dokolo FM,20.0,41,80.0,121.0,0.6611570247933884
50,71.0,13027,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
72,49.0,13538,Dokolo FM,20.0,72,49.0,121.0,0.4049586776859504
53,57.0,13368,Dokolo FM,20.0,53,57.0,110.0,0.5181818181818182
53,68.0,13198,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
41,80.0,13028,Dokolo FM,20.0,41,80.0,121.0,0.6611570247933884
27,94.0,13539,Dokolo FM,20.0,27,94.0,121.0,0.7768595041322314
45,65.0,13369,Dokolo FM,20.0,45,65.0,110.0,0.5909090909090909
33,88.0,12858,Dokolo FM,20.0,33,88.0,121.0,0.7272727272727273
43,67.0,12688,Dokolo FM,20.0,43,67.0,110.0,0.6090909090909091
53,68.0,12518,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
66,55.0,12859,Dokolo FM,20.0,66,55.0,121.0,0.45454545454545453
34,76.0,12689,Dokolo FM,20.0,34,76.0,110.0,0.6909090909090909
24,97.0,12519,Dokolo FM,20.0,24,97.0,121.0,0.8016528925619835
60,61.0,12860,Dokolo FM,20.0,60,61.0,121.0,0.5041322314049587
33,77.0,12690,Dokolo FM,20.0,33,77.0,110.0,0.7
57,64.0,12520,Dokolo FM,20.0,57,64.0,121.0,0.5289256198347108
47,74.0,12861,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
44,77.0,13199,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
38,83.0,13029,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
47,74.0,13540,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
31,79.0,13370,Dokolo FM,20.0,31,79.0,110.0,0.7181818181818181
47,74.0,13200,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
55,66.0,13030,Dokolo FM,20.0,55,66.0,121.0,0.5454545454545454
21,100.0,13541,Dokolo FM,20.0,21,100.0,121.0,0.8264462809917356
37,73.0,13371,Dokolo FM,20.0,37,73.0,110.0,0.6636363636363637
31,90.0,13201,Dokolo FM,20.0,31,90.0,121.0,0.743801652892562
43,78.0,13031,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
60,61.0,12179,Dokolo FM,20.0,60,61.0,121.0,0.5041322314049587
60,61.0,12009,Dokolo FM,20.0,60,61.0,121.0,0.5041322314049587
43,78.0,12350,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
47,74.0,12180,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
49,72.0,12010,Dokolo FM,20.0,49,72.0,121.0,0.5950413223140496
43,78.0,12351,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
43,78.0,12181,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
49,72.0,12011,Dokolo FM,20.0,49,72.0,121.0,0.5950413223140496
51,59.0,12352,Dokolo FM,20.0,51,59.0,110.0,0.5363636363636364
31,79.0,12182,Dokolo FM,20.0,31,79.0,110.0,0.7181818181818181
31,79.0,12691,Dokolo FM,20.0,31,79.0,110.0,0.7181818181818181
54,67.0,12521,Dokolo FM,20.0,54,67.0,121.0,0.5537190082644629
51,59.0,12862,Dokolo FM,20.0,51,59.0,110.0,0.5363636363636364
49,51.0,12692,Dokolo FM,20.0,49,51.0,100.0,0.51
55,55.0,12522,Dokolo FM,20.0,55,55.0,110.0,0.5
55,66.0,12863,Dokolo FM,20.0,55,66.0,121.0,0.5454545454545454
59,51.0,12693,Dokolo FM,20.0,59,51.0,110.0,0.4636363636363636
36,85.0,12523,Dokolo FM,20.0,36,85.0,121.0,0.7024793388429752
44,77.0,12864,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
60,50.0,12694,Dokolo FM,20.0,60,50.0,110.0,0.45454545454545453
56,54.0,13542,Dokolo FM,20.0,56,54.0,110.0,0.4909090909090909
25,75.0,13372,Dokolo FM,20.0,25,75.0,100.0,0.75
38,72.0,13202,Dokolo FM,20.0,38,72.0,110.0,0.6545454545454545
38,72.0,13032,Dokolo FM,20.0,38,72.0,110.0,0.6545454545454545
19,102.0,13543,Dokolo FM,20.0,19,102.0,121.0,0.8429752066115702
36,74.0,13373,Dokolo FM,20.0,36,74.0,110.0,0.6727272727272727
47,74.0,13203,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
43,78.0,13033,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
45,65.0,13374,Dokolo FM,20.0,45,65.0,110.0,0.5909090909090909
28,82.0,12012,Dokolo FM,20.0,28,82.0,110.0,0.7454545454545455
61,60.0,12353,Dokolo FM,20.0,61,60.0,121.0,0.49586776859504134
50,71.0,12183,Dokolo FM,20.0,50,71.0,121.0,0.5867768595041323
38,83.0,12013,Dokolo FM,20.0,38,83.0,121.0,0.6859504132231405
19,102.0,12354,Dokolo FM,20.0,19,102.0,121.0,0.8429752066115702
25,96.0,12184,Dokolo FM,20.0,25,96.0,121.0,0.7933884297520661
43,78.0,12014,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
39,82.0,12355,Dokolo FM,20.0,39,82.0,121.0,0.6776859504132231
26,95.0,12185,Dokolo FM,20.0,26,95.0,121.0,0.7851239669421488
54,67.0,12015,Dokolo FM,20.0,54,67.0,121.0,0.5537190082644629
37,84.0,13204,Dokolo FM,20.0,37,84.0,121.0,0.6942148760330579
44,77.0,13034,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
29,81.0,13375,Dokolo FM,20.0,29,81.0,110.0,0.7363636363636363
56,65.0,13205,Dokolo FM,20.0,56,65.0,121.0,0.5371900826446281
57,64.0,13035,Dokolo FM,20.0,57,64.0,121.0,0.5289256198347108
45,65.0,13376,Dokolo FM,20.0,45,65.0,110.0,0.5909090909090909
44,77.0,13206,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
68,53.0,13036,Dokolo FM,20.0,68,53.0,121.0,0.4380165289256198
71,50.0,12524,Dokolo FM,20.0,71,50.0,121.0,0.4132231404958678
47,74.0,12865,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
53,57.0,12695,Dokolo FM,20.0,53,57.0,110.0,0.5181818181818182
53,68.0,12525,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
40,81.0,12866,Dokolo FM,20.0,40,81.0,121.0,0.6694214876033058
76,34.0,12696,Dokolo FM,20.0,76,34.0,110.0,0.3090909090909091
64,57.0,12526,Dokolo FM,20.0,64,57.0,121.0,0.47107438016528924
62,59.0,12867,Dokolo FM,20.0,62,59.0,121.0,0.48760330578512395
52,58.0,12697,Dokolo FM,20.0,52,58.0,110.0,0.5272727272727272
48,73.0,12527,Dokolo FM,20.0,48,73.0,121.0,0.6033057851239669
39,82.0,12356,Dokolo FM,20.0,39,82.0,121.0,0.6776859504132231
68,53.0,12186,Dokolo FM,20.0,68,53.0,121.0,0.4380165289256198
67,54.0,12016,Dokolo FM,20.0,67,54.0,121.0,0.4462809917355372
47,74.0,12357,Dokolo FM,20.0,47,74.0,121.0,0.6115702479338843
80,41.0,12187,Dokolo FM,20.0,80,41.0,121.0,0.33884297520661155
73,48.0,12017,Dokolo FM,20.0,73,48.0,121.0,0.39669421487603307
35,86.0,12358,Dokolo FM,20.0,35,86.0,121.0,0.7107438016528925
63,58.0,12188,Dokolo FM,20.0,63,58.0,121.0,0.4793388429752066
46,75.0,12018,Dokolo FM,20.0,46,75.0,121.0,0.6198347107438017
33,77.0,12359,Dokolo FM,20.0,33,77.0,110.0,0.7
81,40.0,11507,Dokolo FM,20.0,81,40.0,121.0,0.3305785123966942
58,63.0,11337,Dokolo FM,20.0,58,63.0,121.0,0.5206611570247934
56,54.0,11848,Dokolo FM,20.0,56,54.0,110.0,0.4909090909090909
62,59.0,11678,Dokolo FM,20.0,62,59.0,121.0,0.48760330578512395
58,63.0,11508,Dokolo FM,20.0,58,63.0,121.0,0.5206611570247934
53,68.0,11338,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
39,61.0,11849,Dokolo FM,20.0,39,61.0,100.0,0.61
55,55.0,11679,Dokolo FM,20.0,55,55.0,110.0,0.5
55,55.0,11509,Dokolo FM,20.0,55,55.0,110.0,0.5
34,76.0,11339,Dokolo FM,20.0,34,76.0,110.0,0.6909090909090909
44,77.0,11168,Dokolo FM,20.0,44,77.0,121.0,0.6363636363636364
31,79.0,10998,Dokolo FM,20.0,31,79.0,110.0,0.7181818181818181
49,72.0,10828,Dokolo FM,20.0,49,72.0,121.0,0.5950413223140496
39,71.0,11169,Dokolo FM,20.0,39,71.0,110.0,0.6454545454545455
47,53.0,10999,Dokolo FM,20.0,47,53.0,100.0,0.53
47,63.0,10829,Dokolo FM,20.0,47,63.0,110.0,0.5727272727272728
53,68.0,11170,Dokolo FM,20.0,53,68.0,121.0,0.5619834710743802
41,69.0,11000,Dokolo FM,20.0,41,69.0,110.0,0.6272727272727273
56,65.0,10830,Dokolo FM,20.0,56,65.0,121.0,0.5371900826446281
46,75.0,11171,Dokolo FM,20.0,46,75.0,121.0,0.6198347107438017
43,78.0,10318,Dokolo FM,20.0,43,78.0,121.0,0.6446280991735537
53,57.0,10659,Dokolo FM,20.0,53,57.0,110.0,0.5181818181818182
39,71.0,10489,Dokolo FM,20.0,39,71.0,110.0,0.6454545454545455
